# Dear prospective user. The following is a sample data file
# that you can submit to the poprep.tzv.fal.de webservice to
# demonstrate, how it can be used.
#
# The pedigree file needs to have five columns:
# 1. animal ID - treated as character string
# 2. sire ID   - treated as character string
# 3. dam ID    - treated as character string
# 4. birthdate - animal's birthdate (a number of
#                formats are handled (see website)
# 5. sex       - animal's sex: choose your own coding
#                1 - male; 2 - female or m/f
# The columns are separated by the pipe sign: |
#
# Regarding base animals, you have two options:
# 1. list them explictitly as shown here:
#    79950|75900|4500865|1952-03-04|M
#    4500865|unknown_sire|unknown_dam|1950-03-24|F
# 2. no need to list them at all; then sires and dams
#    that do not have an animal record of their own are
#    considered base animals:
#    79950|75900|4500865|1952-03-04|M
#    No animal record for 4500865 in the pedigree file. We will create an
#    appropriate one for you.
#
# You can run this pedigree file as is (# comments are ignored) by
# submitting this file to poprep.tzv.fal.de
#
# Enjoy! EG
# -----------------------------------------------------------
78512|74437|322427|1953-04-25|M
98700|95450|533948|1964-10-27|M
41767824|396293|8753021|1997-11-18|M
42486014|397032|21003815|1997-12-17|M
501088|501017|2652983|1973-04-07|M
46488518|414262|44198344|2002-11-27|M
48111712|413520|41767736|2004-05-29|M
21005306|941643|63960461|1987-09-24|F
501015|65831|4887818|1970-01-26|M
391879|310493|8271488|1988-01-17|M
8271239|501244|7756494|1992-11-03|F
8539547|312979|5253346|1978-12-09|F
21546083|394855|21132669|1995-08-10|F
44198308|397032|41767778|2000-01-23|F
20422543|119543|8185542|1986-04-10|F
20353309|105499|5007050|1985-05-19|F
48859233|815768|45858173|2005-11-27|F
45858175|399580|44198203|2001-11-29|M
44198268|393934|40447370|1999-10-31|M
48859322|413519|42486092|2006-11-03|F
41767830|394891|21338085|1997-11-26|M
7455355|501215|6974745|1987-11-04|F
48111685|393142|42440085|2004-03-14|M
48859244|815776|45858159|2005-12-30|F
395046|650110|20353309|1993-01-12|M
450735|450039|354901|1967-03-08|M
440341|73400|331376|1953-03-05|F
5215327|450031|6885732|1976-10-30|F
51419414|398243|46488525|2007-06-23|M
51419464|393451|45858042|2007-12-10|M
46488491|414262|44198259|2002-09-28|F
42486023|399578|8421130|1998-01-14|M
42486089|unknown_sire|unknown_dam|2003-01-11|F
46488519|414262|44198308|2002-11-29|F
63960107|942455|61472601|1981-03-31|F
51419403|815792|46488483|2007-05-02|F
46488405|396291|44198200|2001-12-22|M
5863325|450456|5215429|1979-01-06|F
399584|501226|21005310|1994-02-18|M
733141|65831|2482549|1972-04-03|F
42440087|396291|7867278|1998-11-04|F
46488422|397032|41767755|2002-02-05|F
7210576|105499|5203460|1977-02-24|F
46488514|399578|44198360|2002-11-23|F
90100|537350|363742|1959-11-29|M
44578|45445|411347|1957-03-01|M
46488436|396291|40447336|2002-03-05|M
21337021|391876|7867238|1994-01-24|F
5215430|501020|6893907|1976-12-03|F
7756365|557418|7455369|1989-12-12|F
48111779|397033|44198344|2005-01-08|M
20207510|501203|8539977|1984-04-28|F
45858155|396291|44198184|2001-11-04|F
21232727|391883|20377996|1993-02-11|F
20893676|311920|20377996|1990-10-10|F
6974775|501216|6621752|1983-12-03|F
48111795|399582|45858020|2005-02-17|F
21338133|501026|20683832|1994-04-23|F
8539827|450920|5203422|1979-03-02|F
45858031|399580|41767808|2000-11-17|F
45858136|393934|42440063|2001-09-13|M
413522|310493|7867236|1995-01-13|M
7867240|391877|7455351|1991-11-15|F
42486071|393934|42440063|2002-08-06|F
8539810|501015|5171926|1979-01-28|F
44198314|396291|8421130|2000-01-29|F
21337013|25445|20766867|1993-12-09|M
59899|unknown_sire|unknown_dam|1964-03-05|F
41767762|397036|21003730|1997-02-11|F
397036|390168|20683166|1993-06-18|M
21546405|394888|21005266|1995-03-11|F
457052|394196|7867278|1996-08-02|M
44198238|397032|8271208|1999-08-04|F
21131922|383558|20559789|1992-03-06|F
7756340|501200|7455237|1989-09-04|F
21233255|390168|20683192|1993-05-24|F
21232605|105499|20766810|1992-11-13|F
414746|540860|21005266|1996-02-25|M
48859238|815768|46488535|2005-12-17|M
42740|60249|744491|1964-02-19|M
20558344|501230|7265353|1987-01-26|F
395689|501244|20684256|1992-12-02|M
46488464|397032|41767734|2002-06-02|F
337247|33871|289737|1960-10-19|M
20559655|501200|20267129|1987-11-12|F
5003905|189423|2179|1967-12-15|F
42486054|396293|8271208|1998-03-23|F
44198218|393141|21003728|1999-04-11|M
21232731|501244|20683038|1993-02-23|F
7867238|383558|7756447|1991-11-02|F
98400|94900|503352|1963-11-07|M
42486001|394851|8271273|1997-11-26|F
391884|552949|5707795|1990-01-01|M
81600|208300|159990|1955-01-20|M
40447373|391873|21337018|1996-11-08|F
46488496|394855|44198285|2002-10-09|F
501207|167932|2928181|1976-09-12|M
48859290|815776|46488419|2006-06-05|M
40447322|501234|21005267|1996-02-10|F
8271245|541008|7756350|1992-12-01|F
394196|650110|20353309|1991-01-18|M
46488440|399580|41767739|2002-03-20|M
1552252|391877|7756468|1992-03-15|M
21005308|941712|63960107|1988-01-29|F
48859296|815768|44198273|2006-07-05|M
8539457|544361|7210568|1978-11-22|F
101492|97050|370434|1965-05-11|M
41767751|399580|7867214|1997-01-19|F
21232644|105499|20558344|1993-01-01|F
42440075|393141|40447353|1998-10-22|F
45858066|397032|41767734|2001-02-22|F
40447284|501229|8271272|1995-11-30|F
48111680|397033|42440081|2004-03-01|M
5863410|501064|6893878|1978-11-21|F
21338084|500006|21005306|1994-02-14|F
21003728|501228|5714152|1990-11-19|F
1153074|unknown_sire|699023|1970-11-01|F
42440138|394851|21546079|1998-12-17|M
396293|541008|7756468|1993-03-12|M
48859185|413526|44198295|2005-05-14|F
5863316|501157|4500276|1978-12-04|F
501230|191388|22991|1979-07-24|M
46488525|394855|42440146|2002-12-08|F
21459802|391876|20683010|1994-06-14|F
8858914|16590|7455337|1994-10-24|F
6621740|501222|5863341|1981-10-22|F
42440167|399580|7867280|1999-01-28|M
391875|501244|7167559|1989-01-14|M
21337192|394856|7867217|1994-12-30|F
76600|64781|375898|1952-12-31|M
395684|501244|7756489|1992-11-13|M
41767784|397036|20893676|1997-03-11|F
45858075|399580|41767739|2001-03-07|M
20683010|501215|8271486|1987-12-31|F
546000|42740|4121974|1970-09-21|M
21231859|393931|21003851|1993-09-18|F
44198201|395685|21232714|1999-03-11|F
493564|183079|446571|1958-01-01|F
46488537|399578|41767767|2003-01-01|M
46488471|396291|40447327|2002-08-03|M
48111746|413520|45858042|2004-09-25|F
557418|501234|6621715|1987-03-13|M
44198325|393934|21131922|2000-02-15|M
7867217|390168|7455320|1991-02-28|F
6974745|501235|5863440|1983-02-21|F
32910|71341|358575|1952-02-22|M
40520|88641|448105|1960-11-10|M
44198207|399584|21546405|1999-03-20|F
8271273|391883|7167559|1993-03-03|F
78764|65550|390048|1953-10-22|M
390168|102466|20353309|1988-02-01|M
396296|390168|20683115|1993-03-28|M
41767732|393141|7756496|1996-12-01|F
845682|450001|672126|1962-11-26|F
7756401|314478|7455203|1988-10-15|F
414268|501229|8271220|1995-11-12|M
42440119|393141|40447310|1998-12-03|M
391881|501215|6621792|1987-12-22|M
40447348|240046|21005271|1996-03-20|F
21233265|391884|20421827|1993-06-24|F
21131954|105499|20377745|1992-04-11|F
544361|40119|4103162|1967-10-11|M
240941|13300|72914|1963-02-14|M
397024|393931|7167598|1993-11-02|M
501051|501034|380658|1972-02-29|M
48111645|393142|44198339|2003-12-21|M
48111728|413521|45858135|2004-08-23|F
48111637|unknown_sire|42486042|2003-11-26|F
20558508|500807|20146022|1987-01-20|F
42486097|413521|44198308|2003-12-10|M
7867299|391877|7455236|1992-03-05|F
45858179|393934|42486042|2001-12-12|F
399580|391876|7455378|1994-02-19|M
44198337|399580|8858948|2000-03-01|F
44198196|393934|8271252|1999-03-04|M
45858061|399580|8412409|2001-02-06|M
46488576|414262|41767757|2003-03-31|M
48859258|815792|42486042|2006-02-20|F
393934|501228|6621740|1991-01-29|M
48859353|815792|48111695|2007-04-04|M
8539534|544361|6210361|1978-09-25|F
20557818|500807|20266826|1986-11-17|F
7867288|383558|7756462|1991-12-10|F
48111719|397025|44198206|2004-06-19|M
396297|501215|20558516|1993-02-22|M
44198313|399580|8412409|2000-01-27|F
8539548|501064|5226713|1978-12-16|F
10016105|500006|8271273|1995-10-03|F
42486004|394891|21231892|1997-11-30|F
45858029|399580|42486008|2000-11-13|F
41767745|393934|8271237|1997-01-02|F
48859240|815772|42440072|2005-12-19|F
21459956|501226|21004995|1994-08-21|F
394854|941705|21004995|1992-02-03|M
42486051|399578|21337021|1998-03-17|M
8271219|105499|7455298|1992-08-23|F
51419454|397033|48111764|2007-11-10|M
7867244|391877|7455369|1992-02-24|F
48859306|815768|48111612|2006-07-25|F
501020|60768|2034232|1970-01-27|M
393936|501228|7167575|1990-09-24|M
41767777|395685|8271272|1997-02-28|M
40447338|313692|8271235|1996-03-02|F
2709012|391873|7867244|1995-04-22|F
20893778|310493|20557819|1990-03-19|F
82222|78512|389267|1955-03-03|M
395690|501215|20557818|1992-12-10|M
105489|100392|493268|1967-11-25|M
41767755|399578|21337021|1997-02-01|F
48111618|394856|45858031|2003-09-27|F
2404003|16393|66637|1968-03-29|F
6621608|371591|5215385|1980-12-16|F
502081|unknown_sire|unknown_dam|1972-12-18|M
8421136|393931|7756463|1993-10-10|F
45858054|397032|42486062|2001-01-05|F
371591|105499|7107046|1978-04-01|M
7756350|557418|7455355|1989-11-03|F
950188|85100|416942|1960-02-25|M
590222|42150|422844|1957-12-23|F
6974887|105499|6621669|1984-10-11|F
46488461|396291|42440084|2002-09-05|M
21132608|941678|21004994|1992-03-07|F
7867214|390168|6974851|1991-02-23|F
20207461|501216|8539532|1984-02-01|F
534911|26781|478102|1957-12-06|F
391885|311920|20422033|1990-03-01|M
21231853|772571|21003734|1993-09-11|F
45857999|396291|42486053|2000-09-19|F
501043|450001|361529|1970-09-27|M
8753022|311920|20559655|1992-05-17|F
540860|183079|484037|1961-12-12|M
48111623|397025|45858049|2003-10-15|F
313411|98700|2554337|1971-11-03|M
45858165|399580|41767808|2001-11-19|M
51419434|391880|45858020|2007-08-18|M
79700|75900|390852|1954-04-03|M
97797|89000|407357|1963-03-08|M
42486058|393934|8271239|1998-03-30|M
20146022|501032|8185537|1983-01-11|F
8753025|311920|20558368|1992-03-31|F
48859310|815768|42486041|2006-09-02|M
42486007|394851|21459955|1997-12-04|F
501200|501043|2839509|1978-10-26|M
2445300|14606|unknown_dam|1968-04-17|F
44198191|395685|21232639|1999-02-25|F
48859305|815776|46488507|2006-07-24|M
41767767|395685|21232761|1997-02-20|F
414741|240046|7867285|1996-01-22|M
48859288|815772|42440146|2006-05-31|M
46488500|394855|44198273|2002-10-22|M
501034|54017|478102|1962-02-01|M
89000|85100|440341|1959-08-28|M
8858941|391873|8753021|1994-12-05|F
40447346|501226|21232629|1996-03-18|F
41767749|393934|8271252|1997-01-12|F
48859188|413521|44198322|2005-07-02|M
6210357|545630|5185522|1975-09-30|F
41767757|395685|8271259|1997-02-03|F
95450|82222|394792|1957-12-31|M
6621651|501051|5215385|1981-12-13|F
41767823|393141|8858963|1997-11-16|M
41767770|399578|8414325|1997-02-20|F
41767806|394851|21337192|1997-10-28|M
8414381|391873|7756468|1994-01-30|M
46488419|396291|42486049|2002-01-17|F
7167519|501155|4500823|1984-12-20|M
8271255|541008|7867252|1992-12-24|F
102466|93800|513277|1965-11-24|M
20894931|501228|20683192|1990-09-30|F
42486036|399580|7867280|1998-02-06|F
20683832|501226|8539835|1988-03-29|F
240342|63097|96441|1967-01-03|M
21337173|394856|7867280|1995-01-13|M
48111772|397029|44198313|2004-12-12|F
6621619|501207|5215394|1981-02-15|F
80500|74700|311228|1955-01-01|M
41767818|394891|21337195|1997-11-09|F
102187|98400|539462|1965-10-05|M
82500|78100|439806|1955-10-21|M
450001|63349|211841|1956-05-26|M
6974879|501203|5215327|1984-03-08|F
8185542|501207|7210576|1980-10-05|F
42440126|393934|40447301|1998-12-10|M
10016266|240785|7867244|1996-04-05|F
20267129|105499|20003591|1984-11-20|F
48859349|815768|42440072|2007-03-16|M
21233315|501088|20060682|1993-09-08|F
397031|501200|8271930|1993-11-06|M
545630|450039|152697|1968-10-16|M
451170|60768|682221|1967-12-06|M
8221297|501052|6210357|1981-02-25|F
51419456|393451|46488507|2007-11-20|F
414261|394196|21005000|1995-08-24|M
48859239|815776|46488496|2005-12-18|F
74800|65100|361067|1952-01-02|M
397935|772571|7167598|1994-11-05|M
20117313|501243|8539821|1983-03-05|F
21232673|391883|20894930|1993-01-21|F
500006|143148|455882|1973-10-31|M
75900|72121|398014|1951-11-09|M
41767739|500006|7756443|1996-12-22|F
391869|311920|6974799|1989-03-04|M
71818|68029|2366146|1972-02-25|F
41767789|399580|21005266|1997-03-15|F
46488594|414262|41767821|2003-06-03|F
21005267|501228|20767057|1991-09-14|F
457053|394196|20558344|1996-08-02|M
10016241|501234|8271256|1996-02-20|F
48859223|815768|46488483|2005-10-23|M
42486017|399580|21337199|1997-12-23|F
41767736|399578|21338087|1996-12-12|F
6974857|501216|6621651|1983-12-16|F
45858170|394851|42440085|2001-11-24|F
8412467|394855|8271235|1994-11-09|M
42440147|399584|8753021|1999-01-02|M
41767769|399578|8414325|1997-02-20|F
21337196|501229|21003815|1995-01-09|F
42440143|391873|8421130|1998-12-31|M
20767057|552949|20325117|1989-10-21|F
74700|206500|310691|1951-11-15|M
7455234|500807|6621780|1986-12-27|F
8414336|391879|7455265|1993-12-18|F
42440079|396291|8271273|1998-10-28|M
21546402|394888|20766867|1995-01-19|F
46488572|399578|41767739|2003-03-27|F
8271215|383558|7455308|1992-04-22|F
44198357|394851|21546405|2000-04-05|M
539462|183079|502284|1961-12-29|F
7756418|311920|6974841|1988-12-09|F
42440162|397036|7756468|1999-01-24|F
8412499|16590|7756468|1994-12-24|M
199512|195500|474910|1964-04-28|M
501002|63308|204|1965-01-18|M
42486040|396291|21337020|1998-02-10|F
8421194|391879|7756473|1993-11-13|F
79473|70800|373677|1953-11-15|M
5138121|38152|2536198|1969-11-02|F
650110|93800|544452|1965-10-18|M
523536|337247|466497|1963-11-28|F
48859254|815768|46488555|2006-02-02|M
7107046|183079|7018207|1971-02-10|F
85100|80500|370434|1957-03-05|M
47180|26781|439151|1958-01-27|M
21337020|391873|7867292|1994-01-23|F
48111778|413520|44198335|2005-01-03|F
44198333|393934|21232730|2000-02-29|F
413526|240785|21004318|1995-02-16|M
48111657|393142|42440146|2004-01-18|F
2619740|16409|565613|1969-10-11|F
5171927|42990|1007126|1971-10-30|F
45858002|397032|42486054|2000-09-25|F
7756473|501244|7455224|1990-01-11|F
5226713|544190|5161005|1974-11-24|F
44198280|396291|41767739|1999-11-26|F
41767816|394851|20766867|1997-11-05|M
5171885|42990|5054413|1972-02-25|F
20146033|501243|8539968|1983-02-25|F
21337014|772571|21005267|1993-12-09|F
32199|29174|266742|1953-09-15|M
213277|450001|782747|1968-02-10|M
21232730|501244|20766440|1993-02-20|F
48859272|815772|45858125|2006-04-20|F
8421125|393931|7756493|1993-09-28|F
5203420|199512|5094738|1974-02-20|F
21232604|105499|20767289|1992-11-07|F
42486053|393934|21232730|1998-03-22|F
41767731|394891|21459957|1996-11-30|F
45858020|399580|42486016|2000-01-13|F
48859214|815768|45858135|2005-09-26|F
501223|57700|2421329|1976-03-12|M
42440122|397032|21337192|1998-12-05|M
2554337|60768|2079900|1968-07-25|F
15655|44461|736874|1966-02-08|M
44198277|397032|21233376|1999-11-22|F
37934|36589|405410|1961-08-17|M
40447311|501229|7867217|1996-01-24|F
7867265|501228|7455223|1991-01-08|F
61498565|971144|61433630|1978-10-22|F
10016165|501226|7167597|1995-12-02|F
5215464|213277|4500823|1977-09-30|F
10016227|240785|7756480|1996-01-29|F
40447315|393931|8271208|1996-01-30|F
46488557|414262|8412409|2003-01-21|M
501235|148154|9209500|1977-05-07|M
44198292|397032|40197246|1999-12-25|M
48859245|815792|45858169|2006-01-05|F
40447365|395685|8271273|1996-09-29|F
46488513|394855|44198339|2002-11-21|F
46488570|394855|40447336|2003-03-14|F
545293|97550|542731|1968-11-05|M
815792|63991160|22712540|1999-02-13|M
48111670|413526|41767817|2004-02-20|M
501186|344080|7183158|1977-02-18|M
500810|33834|197621|1979-01-06|M
48111605|394855|42486054|2003-08-23|F
6621766|501189|5863316|1981-12-28|F
42486020|396293|21337094|1998-01-04|M
500804|33522|208350|1978-12-16|M
399583|501026|21004322|1993-09-27|M
51419437|413519|48111777|2007-08-30|M
5863324|544361|5215430|1978-12-26|F
21337033|313692|21132201|1994-03-20|F
48111649|397029|45858029|2003-12-31|M
396292|390168|7455378|1993-01-20|M
46488428|399580|41767736|2002-02-22|M
21337193|310493|21003728|1995-01-01|F
414744|313692|21232731|1995-12-10|M
2807577|222383|252179|1971-02-05|F
48111626|unknown_sire|44198285|2003-10-24|M
44198200|393934|21232730|1999-03-11|F
397026|16590|21003762|1993-09-17|M
20207476|501203|8539821|1984-03-02|F
393933|501228|7756418|1991-02-26|M
41767781|399584|21232605|1997-03-06|F
8539826|501015|5153200|1979-02-07|F
48111745|399582|45858032|2004-09-24|F
41767774|395685|21232673|1997-02-27|F
391889|552949|20207477|1989-11-24|M
46488507|394855|21546405|2002-11-12|F
48111638|397025|42440072|2003-12-03|M
42440074|391869|40447350|1998-10-22|F
48859175|397029|44198272|2005-04-16|M
48358831|unknown_sire|44198238|2004-02-11|M
8271259|391883|7455223|1992-12-19|F
48859252|815772|46488547|2006-01-30|M
10016110|310493|7756443|1995-10-11|F
941674|945986|61473057|1982-10-15|M
44198206|393934|8271239|1999-03-20|F
42440113|395685|41767731|1998-11-27|F
21232629|501215|20893720|1992-12-13|F
45858057|399580|42486019|2001-01-24|F
42990|93800|526180|1964-11-17|M
42440173|399580|8858948|1999-02-02|M
42486091|394856|42486049|2003-01-20|M
537350|76600|427320|1955-12-14|M
450031|42148|490735|1963-04-29|M
8271272|391883|7455265|1993-01-28|F
42440175|393141|8858963|1999-02-06|F
45858074|399580|8858963|2001-03-05|M
10016172|240785|8753021|1995-12-10|F
20146273|500006|5203403|1983-05-03|F
51419445|397033|48111789|2007-10-19|F
21132201|941671|61433786|1984-03-14|F
5707795|501203|5215444|1983-12-21|F
20684667|310493|20422543|1988-11-01|F
180335|29744|174659|1967-08-10|F
391876|310493|7455307|1988-10-29|M
21231894|391873|7867286|1993-11-19|F
21337017|500006|21004504|1994-01-10|F
5863498|546000|5215351|1980-11-02|F
8414356|393931|7455294|1993-12-30|F
48111614|397029|45858023|2003-09-18|F
42440065|394851|40447320|1998-10-15|F
51419479|391874|48111612|2008-02-20|M
391878|314478|20377743|1989-02-19|M
21337094|394196|5675815|1994-09-26|F
240785|95450|77124|1967-09-28|M
46488416|396291|41767767|2002-01-14|F
45858123|397032|42486054|2001-08-12|F
941713|941643|63927467|1986-02-08|M
44198375|397032|21233374|2000-04-28|F
48111694|397025|44198345|2004-03-27|M
46488453|393934|21232730|2002-05-08|M
46488524|399578|44198274|2002-12-07|M
6621741|501225|5863410|1981-10-23|F
20446190|383558|unknown_dam|1986-03-20|F
41767787|393141|21003728|1997-03-14|F
815776|941737|63997330|1996-02-20|M
103714|100392|486653|1966-12-08|M
208350|32629|192444|1974-10-26|F
63937701|953075|61477850|1984-02-29|F
546335|42740|4109087|1970-10-22|M
20146855|501203|8271487|1984-01-06|F
48111774|397029|46488424|2004-12-20|M
40447372|396293|8753021|1996-11-07|M
6974885|501155|5863498|1984-09-28|F
21232714|391883|20893778|1993-02-16|F
48859202|413520|44198191|2005-08-09|F
8412409|393931|7455351|1994-03-06|F
361529|719968|831912|1968-01-09|F
7756496|501228|7455330|1990-09-25|F
46488487|399578|44198295|2002-09-17|M
44198298|396292|21337094|2000-01-03|F
21233374|313692|20146273|1993-10-31|F
40447350|394196|20766810|1996-03-24|F
42440095|397036|20766867|1998-11-09|F
20766810|314478|20421820|1990-01-30|F
45858169|396291|42486028|2001-11-24|F
46488559|399578|44198191|2003-01-29|M
7867279|557418|7756434|1991-09-20|F
63937870|950415|61477689|1985-01-07|F
7763|501244|5018685|1983-11-25|M
94900|78600|493564|1961-12-14|M
48859340|815792|46488496|2007-01-24|M
21338134|500006|20893604|1994-04-06|F
48111613|394855|42486041|2003-09-17|M
48859217|815768|45858042|2005-10-02|F
1049843|199700|524333|1967-11-19|F
395685|501244|7455351|1992-11-13|M
5161034|106607|1049843|1970-10-25|F
107344|104736|519153|1968-11-05|M
40197428|396292|unknown_dam|1997-07-18|F
21231861|393931|21003815|1993-09-23|M
42486065|399580|21005266|1998-08-06|F
46488582|394855|42440113|2003-04-15|M
5863352|108281|5215366|1979-11-13|F
7756462|557418|7455268|1989-11-09|F
8753021|383558|20683192|1992-03-20|F
7756329|311920|6974748|1989-03-18|F
8858963|394855|8271252|1995-01-01|F
5018511|108281|7265363|1979-12-27|F
8858949|391873|8271208|1994-12-15|F
39770|88900|493406|1962-02-14|M
42486043|399584|21546405|1998-03-03|F
41767748|395685|21232727|1997-01-10|F
48111646|397033|45858059|2003-12-24|M
8271237|501244|7756443|1992-10-18|F
21005310|941713|63937870|1988-04-15|F
40447342|240990|7867280|1996-03-06|M
7167508|501155|5215312|1984-12-10|F
48859242|815792|46488416|2005-12-22|M
48859260|815772|45858179|2006-03-16|F
2522794|94400|480958|1964-01-11|F
42440150|395685|21232761|1999-01-08|F
44198338|397032|8858963|2000-03-07|M
397032|105499|20422543|1993-07-16|M
501052|501034|378419|1972-01-31|M
21005386|383558|5714158|1991-12-31|F
2602726|541008|7756462|1992-12-21|M
7455265|501200|7167451|1987-10-23|F
84576|82224|394790|1956-12-24|M
450039|50529|534911|1961-03-25|M
40447370|394891|21459956|1996-11-05|F
941678|941612|61473778|1982-12-03|M
7167598|501200|6974887|1986-11-17|F
8271221|314478|7756387|1992-09-20|F
48859241|815768|46488570|2005-12-21|F
40447356|500006|21003815|1996-07-28|M
45858176|396291|42440175|2001-12-06|M
46488494|394856|44198343|2002-10-07|M
42486016|396291|7867236|1997-12-22|F
501155|148154|2807577|1976-04-09|M
42440129|397032|21337197|1998-12-11|F
391877|32910|6974842|1988-09-05|M
501017|450001|744491|1966-02-23|M
44198184|393934|40447311|1999-02-13|F
40447339|240941|21131954|1996-03-04|F
20421861|501215|7265353|1986-02-11|F
46488554|414262|44198335|2003-01-16|F
2928181|111471|234257|1968-12-13|F
42486050|399578|21338087|1998-03-16|F
501211|123448|7196334|1979-01-06|M
450456|63097|831888|1967-03-11|M
20325117|105499|20117152|1985-01-22|F
40447337|240046|20893676|1996-03-01|F
44198293|unknown_sire|unknown_dam|1999-12-27|M
21005268|390168|20557818|1991-09-15|F
48859324|815776|48111669|2006-11-11|F
8271276|391883|7756429|1993-03-11|F
45858173|393934|40447370|2001-11-27|F
46488424|399580|41767818|2002-02-14|F
46488585|394856|42440074|2003-04-19|F
48111622|399582|44198280|2003-10-06|M
46488589|394855|41767736|2003-05-10|F
397027|772571|21003813|1993-09-13|M
41767743|399578|8412414|1996-12-25|F
48111732|413521|45858147|2004-08-31|M
7167497|500006|6621734|1986-02-17|F
396299|132713|2492946|1992-12-29|M
40447353|501234|21232644|1996-03-30|F
42486019|399578|8412414|1998-01-03|F
45858138|394851|44198191|2001-09-16|M
46488483|394855|44198314|2002-09-11|F
48111671|413526|44198333|2004-02-21|M
48111609|394856|44198298|2003-09-09|F
21337197|313692|21003851|1995-01-09|F
82200|77700|380320|1955-02-16|M
2607701|337247|450371|1969-12-07|F
501026|198018|534911|1970-05-08|M
45858042|397032|41767755|2000-12-15|F
96441|unknown_sire|81153|1961-11-29|F
40447343|501229|21131922|1996-03-07|M
8271930|501222|8539835|1981-10-23|F
20060682|501032|8539810|1982-09-14|F
42440144|397032|21233374|1998-12-31|F
5863365|501165|5215419|1979-12-20|F
42440148|397032|21003815|1999-01-03|M
2721430|69060|unknown_dam|1970-03-14|F
310493|337357|523536|1966-10-05|M
21546401|310493|21005267|1995-01-18|F
754674|130668|2721430|1972-07-06|F
42486008|391873|7756443|1997-12-04|F
501064|46158|212512|1972-07-01|M
5215394|546089|4500883|1978-03-06|F
78000|71450|401635|1952-12-07|M
5215351|501020|6867536|1977-02-03|F
544452|505261|446661|1962-01-31|F
2555933|39424|108646|1966-01-11|F
365356|95450|7107046|1974-11-17|M
45858116|394851|21546405|2001-06-28|F
42440130|393141|8858917|1998-12-12|F
76000|70800|404995|1952-10-07|M
6621694|500006|5215336|1982-11-20|F
941743|945947|63929291|1989-02-22|M
5054413|87365|161330|1965-04-14|F
393449|501244|6621792|1990-04-04|M
46488571|399578|44198199|2003-03-26|M
414264|16590|7756392|1995-11-18|M
42440125|397032|40447377|1998-12-08|F
44198285|399580|41767788|1999-12-07|F
457054|396293|8271213|1997-01-31|M
48111773|413520|46488422|2004-12-18|M
7756480|552949|7455236|1990-03-01|F
48111654|393142|44198277|2004-01-10|F
19790|77342|400035|1955-05-20|M
414750|240990|21005386|1996-03-05|M
21233314|501067|8539828|1993-09-04|F
500807|33522|180335|1979-03-13|M
399576|391879|20767057|1994-07-19|M
21232761|391883|20683010|1993-03-15|F
449383|72250|386464|1953-12-27|F
48859291|815776|45858020|2006-06-15|F
42440156|395685|8271272|1999-01-14|M
51419427|398243|48111609|2007-07-31|M
41767817|399580|8858948|1997-11-08|F
10016131|501234|8271219|1995-10-31|F
391880|311920|20207476|1988-12-20|M
48111711|413520|41767736|2004-05-29|F
413521|313692|21004998|1995-04-09|M
48859206|815792|41767736|2005-08-26|M
503500|85095|469689|1959-02-08|F
394889|383558|5675815|1992-01-27|M
